return_id,order_item_id,return_date,reason,refund_amount
35011,754593,2024-03-05,Late Delivery,515.81
35012,847528,2023-07-15,Not as Described,1150.84
35013,339045,2025-07-25,Late Delivery,3692.8
35014,1090392,2025-08-12,Late Delivery,2243.88
35015,1456838,2025-10-04,Defective,675.18
35016,1598935,2023-11-27,Changed Mind,207.28
35017,236810,2024-12-09,Wrong Item,1859.48
35018,1697204,2023-10-28,Late Delivery,3858.68
35019,1865999,2024-01-20,Changed Mind,285.64
35020,1427810,2024-11-23,Wrong Item,891.22
35021,354132,2024-01-20,Late Delivery,119.55
35022,1676174,2025-03-08,Wrong Item,1304.64
35023,66310,2025-08-17,Not as Described,2002.88
35024,636019,2025-11-24,Wrong Item,3193.08
35025,986728,2025-11-27,Defective,402.82
35026,1610739,2023-12-31,Late Delivery,2169.63
35027,1868837,2023-12-12,Wrong Item,109.23
35028,528743,2023-12-07,Not as Described,787.98
35029,1247408,2024-12-29,Defective,1297.14
35030,2097339,2024-07-30,Wrong Item,2901.96
35031,2023098,2024-03-13,Wrong Item,1591.68
35032,619730,2023-06-01,Wrong Item,1833.27
35033,727,2023-07-23,Wrong Item,517.54
35034,1428924,2024-01-03,Wrong Item,949.33
35035,1468493,2023-12-05,Changed Mind,3682.09
35036,2047072,2025-04-30,Changed Mind,1245.66
35037,1250111,2023-11-12,Changed Mind,310.92
35038,32471,2025-04-29,Defective,2745.4
35039,1262451,2025-04-12,Wrong Item,93.62
35040,1746398,2025-12-31,Not as Described,2181.8
35041,114293,2024-08-28,Late Delivery,1626.81
35042,2014186,2025-03-23,Wrong Item,1169.2
35043,608547,2024-06-01,Defective,965.48
35044,221082,2024-08-25,Changed Mind,92.08
35045,679730,2024-12-10,Not as Described,87.53
35046,833769,2025-01-04,Not as Described,1196.58
35047,904084,2024-02-04,Wrong Item,96.14
35048,1263217,2024-12-09,Changed Mind,2822.6
35049,1971052,2024-11-28,Defective,1794.54
35050,256781,2025-12-31,Defective,1557.72
35051,1158965,2024-03-23,Not as Described,1068.0
35052,2193412,2024-01-07,Not as Described,762.28
35053,1221467,2023-10-22,Late Delivery,478.49
35054,824656,2024-05-05,Defective,3055.6
35055,2077894,2025-02-02,Defective,446.88
35056,1660108,2025-11-24,Not as Described,639.0
35057,899813,2023-03-15,Defective,313.21
35058,2107750,2025-01-10,Changed Mind,2457.77
35059,1441287,2023-03-13,Wrong Item,1217.66
35060,1784376,2025-12-31,Late Delivery,132.78
35061,1450526,2023-10-13,Not as Described,43.03
35062,726483,2025-04-19,Not as Described,2025.48
35063,2158324,2025-07-20,Defective,1069.12
35064,1081888,2023-12-20,Defective,857.68
35065,900855,2023-02-03,Defective,62.58
35066,345385,2025-04-10,Defective,4845.8
35067,1521713,2024-02-27,Late Delivery,449.57
35068,1005670,2025-12-26,Wrong Item,1303.32
35069,1865604,2023-01-24,Wrong Item,1273.11
35070,296104,2023-02-17,Changed Mind,3795.25
35071,476482,2025-12-06,Not as Described,282.49
35072,132261,2025-08-06,Late Delivery,618.58
35073,400755,2024-12-13,Defective,1304.66
35074,1548764,2025-12-24,Defective,2323.75
35075,1697957,2024-11-13,Changed Mind,406.65
35076,1618901,2023-12-31,Changed Mind,3158.1
35077,607082,2023-10-31,Late Delivery,438.18
35078,139997,2024-06-18,Defective,1058.88
35079,1327913,2023-12-26,Defective,56.68
35080,1172657,2023-10-03,Wrong Item,1295.58
35081,635818,2025-10-18,Late Delivery,2262.12
35082,2148946,2024-10-21,Late Delivery,3176.44
35083,1399272,2025-11-20,Late Delivery,3777.25
35084,323517,2024-04-28,Wrong Item,901.93
35085,1478167,2024-08-23,Not as Described,912.72
35086,49495,2023-08-28,Late Delivery,563.66
35087,82865,2025-12-03,Wrong Item,1298.43
35088,830102,2024-11-06,Wrong Item,221.04
35089,1249289,2025-05-25,Late Delivery,2681.94
35090,1018738,2023-12-15,Late Delivery,1672.2
35091,1664762,2023-10-20,Defective,147.77
35092,1580888,2023-05-27,Wrong Item,599.91
35093,1696187,2024-12-20,Wrong Item,2900.8
35094,1816390,2024-12-16,Wrong Item,299.75
35095,947132,2023-12-11,Not as Described,3590.95
35096,2009922,2023-08-07,Late Delivery,3362.08
35097,1341968,2024-06-11,Late Delivery,1335.56
35098,776554,2025-07-18,Wrong Item,916.85
35099,1989188,2024-06-24,Late Delivery,136.16
35100,307361,2025-11-22,Wrong Item,840.65
35101,542115,2024-02-03,Not as Described,1281.96
35102,942408,2023-04-17,Late Delivery,1873.32
35103,1951859,2025-11-14,Wrong Item,1904.04
35104,1057202,2024-01-28,Not as Described,286.26
35105,1116570,2025-06-12,Changed Mind,966.28
35106,1537893,2023-11-06,Late Delivery,291.16
35107,640087,2025-02-26,Late Delivery,953.03
35108,1632580,2024-12-07,Not as Described,3339.4
35109,1358083,2023-03-29,Defective,2920.69
35110,2211168,2024-11-28,Not as Described,71.88
35111,420526,2024-01-26,Late Delivery,1062.5
35112,1718799,2024-01-09,Defective,1558.92
35113,1388302,2024-07-07,Wrong Item,2541.85
35114,1341465,2025-01-02,Defective,2790.96
35115,1909761,2024-07-18,Wrong Item,1523.02
35116,2096494,2025-05-05,Not as Described,418.69
35117,619810,2024-12-15,Defective,1979.08
35118,2165463,2024-07-11,Defective,121.43
35119,1034633,2023-04-08,Late Delivery,2731.25
35120,2123146,2025-12-11,Defective,1186.3
35121,1718707,2025-12-31,Wrong Item,1940.72
35122,1018536,2023-08-03,Wrong Item,970.26
35123,1935952,2025-12-03,Late Delivery,780.15
35124,490700,2023-06-15,Changed Mind,239.74
35125,495372,2023-04-10,Not as Described,140.6
35126,983649,2024-11-07,Late Delivery,1114.4
35127,1406342,2025-12-31,Wrong Item,576.54
35128,745270,2024-08-25,Late Delivery,220.8
35129,33794,2025-12-21,Not as Described,122.8
35130,655287,2024-12-21,Changed Mind,223.41
35131,1731211,2023-04-10,Changed Mind,2419.92
35132,1700984,2023-08-14,Wrong Item,1115.58
35133,1133692,2024-07-27,Defective,2154.4
35134,1486666,2025-01-24,Late Delivery,1491.36
35135,209646,2024-09-14,Not as Described,652.56
35136,783096,2023-01-25,Defective,200.76
35137,1675576,2025-11-23,Wrong Item,1512.4
35138,2219712,2024-03-23,Late Delivery,202.4
35139,210312,2024-09-22,Late Delivery,1230.76
35140,252268,2023-08-28,Changed Mind,2685.96
35141,679894,2023-12-21,Late Delivery,2160.48
35142,1237297,2025-12-14,Defective,1899.0
35143,1774760,2025-12-06,Wrong Item,304.36
35144,1821433,2023-01-19,Defective,561.92
35145,2205149,2024-12-19,Late Delivery,164.97
35146,2149613,2025-11-08,Defective,1521.25
35147,1350320,2025-03-15,Late Delivery,1489.0
35148,255193,2025-07-04,Changed Mind,2233.83
35149,500259,2024-09-18,Wrong Item,2294.16
35150,2024419,2024-02-20,Changed Mind,102.19
35151,2180911,2024-12-21,Changed Mind,2511.0
35152,1805343,2023-04-26,Late Delivery,376.66
35153,1353679,2025-01-08,Not as Described,1467.04
35154,890612,2023-09-25,Defective,1638.14
35155,1702596,2023-10-31,Wrong Item,3183.48
35156,274962,2025-02-12,Not as Described,265.3
35157,398828,2023-09-30,Wrong Item,2588.46
35158,1779980,2023-11-12,Changed Mind,149.88
35159,1259428,2025-03-14,Not as Described,1619.76
35160,208060,2025-11-27,Changed Mind,1871.58
35161,812942,2025-04-22,Not as Described,2658.3
35162,598244,2024-05-15,Defective,650.42
35163,1892202,2024-04-21,Late Delivery,2722.25
35164,104638,2025-07-26,Defective,458.48
35165,796234,2023-06-02,Wrong Item,1046.56
35166,2142880,2024-06-10,Defective,286.59
35167,1947928,2025-11-19,Late Delivery,1036.85
35168,1129732,2025-12-03,Defective,2034.56
35169,604675,2023-12-21,Changed Mind,200.46
35170,1147539,2025-11-27,Changed Mind,622.6
35171,1136969,2024-12-22,Late Delivery,569.0
35172,532435,2023-09-15,Late Delivery,945.3
35173,1222958,2024-06-02,Defective,859.2
35174,971483,2023-03-19,Not as Described,1881.69
35175,1435107,2025-02-16,Wrong Item,524.6
35176,576507,2023-04-12,Defective,1514.58
35177,546157,2025-12-09,Wrong Item,1711.95
35178,262039,2024-03-03,Defective,289.3
35179,45910,2025-08-15,Changed Mind,641.78
35180,796873,2023-08-23,Not as Described,655.0
35181,1243100,2025-04-29,Changed Mind,277.61
35182,248972,2023-07-27,Not as Described,1961.6
35183,1763334,2024-12-24,Late Delivery,747.35
35184,1912425,2024-09-27,Wrong Item,1293.96
35185,2130221,2023-07-08,Wrong Item,964.67
35186,407980,2025-04-23,Wrong Item,2643.95
35187,1869534,2025-10-31,Late Delivery,305.78
35188,135285,2025-10-27,Wrong Item,2459.96
35189,569821,2023-11-25,Wrong Item,1719.36
35190,1106651,2025-09-07,Defective,203.84
35191,1983166,2024-05-20,Wrong Item,1538.4
35192,980820,2024-05-14,Wrong Item,276.92
35193,116111,2023-07-15,Wrong Item,214.68
35194,1900166,2023-04-11,Wrong Item,811.54
35195,2218485,2023-05-21,Late Delivery,445.45
35196,594525,2025-07-29,Wrong Item,3457.08
35197,879917,2024-12-04,Not as Described,210.55
35198,154732,2025-12-07,Changed Mind,2461.3
35199,707813,2024-01-02,Late Delivery,74.92
35200,493717,2023-06-03,Not as Described,258.12
35201,1015279,2025-12-26,Late Delivery,4491.75
35202,176605,2023-12-01,Wrong Item,149.85
35203,2071014,2024-05-14,Not as Described,88.8
35204,1956394,2023-09-13,Wrong Item,3169.0
35205,474795,2024-01-01,Defective,5395.3
35206,821768,2023-04-16,Defective,3744.45
35207,1130635,2023-04-19,Not as Described,389.39
35208,681400,2023-10-16,Defective,1250.2
35209,1652912,2024-07-27,Not as Described,3655.35
35210,980666,2023-11-13,Late Delivery,601.8
35211,2063844,2025-09-01,Wrong Item,1987.47
35212,902702,2023-11-19,Not as Described,630.12
35213,649664,2023-08-27,Not as Described,341.26
35214,1086855,2023-09-11,Wrong Item,3800.0
35215,785129,2024-09-01,Wrong Item,2530.77
35216,1618267,2024-09-05,Changed Mind,554.33
35217,1663724,2025-08-04,Defective,292.76
35218,853848,2025-02-18,Wrong Item,1576.83
35219,174274,2025-12-06,Defective,653.7
35220,1841171,2023-11-27,Wrong Item,917.92
35221,97049,2024-12-17,Not as Described,15.25
35222,278291,2024-11-17,Changed Mind,1100.85
35223,1035245,2025-04-07,Defective,1992.09
35224,1459647,2025-01-05,Defective,717.24
35225,444630,2024-06-03,Late Delivery,1647.95
35226,1907934,2024-09-02,Not as Described,323.54
35227,1078894,2023-07-28,Wrong Item,29.61
35228,1370052,2025-05-12,Late Delivery,2027.64
35229,617306,2023-07-08,Wrong Item,989.46
35230,741419,2023-11-17,Changed Mind,2811.28
35231,1795087,2025-02-17,Not as Described,160.25
35232,802541,2024-03-11,Wrong Item,3232.75
35233,729134,2023-06-30,Changed Mind,411.3
35234,900621,2025-02-18,Defective,76.56
35235,77377,2025-01-06,Wrong Item,1072.64
35236,936150,2024-06-10,Defective,14.18
35237,1643137,2025-12-31,Changed Mind,126.84
35238,301064,2023-01-22,Changed Mind,273.18
35239,2106146,2024-01-02,Late Delivery,1467.56
35240,960824,2025-06-26,Defective,1643.32
35241,740465,2023-10-28,Changed Mind,210.06
35242,347654,2025-11-29,Not as Described,179.52
35243,395853,2025-02-02,Late Delivery,245.14
35244,2123626,2025-08-23,Defective,487.04
35245,558338,2023-10-01,Not as Described,1649.96
35246,1819437,2024-07-02,Wrong Item,683.64
35247,1255481,2024-05-08,Defective,616.08
35248,142566,2025-07-04,Wrong Item,1172.76
35249,39520,2025-01-22,Wrong Item,2123.56
35250,1264947,2024-11-30,Late Delivery,135.25
35251,143113,2023-11-24,Late Delivery,160.57
35252,410881,2025-02-08,Not as Described,2076.05
35253,673526,2025-12-08,Wrong Item,350.64
35254,95151,2024-01-06,Wrong Item,397.92
35255,1765463,2025-12-02,Not as Described,1297.2
35256,1781556,2025-03-19,Wrong Item,1060.92
35257,107527,2024-12-03,Late Delivery,2880.2
35258,726445,2023-07-05,Changed Mind,899.24
35259,911596,2024-04-27,Changed Mind,47.43
35260,174515,2025-08-28,Defective,1841.02
35261,1703594,2024-12-08,Wrong Item,184.76
35262,800022,2023-07-14,Not as Described,447.44
35263,1418242,2025-12-31,Not as Described,860.0
35264,624469,2024-08-28,Changed Mind,1804.28
35265,1642839,2024-03-07,Changed Mind,831.66
35266,1968889,2023-03-29,Late Delivery,784.44
35267,1867895,2024-06-04,Wrong Item,1393.36
35268,40076,2023-07-11,Late Delivery,189.83
35269,577045,2025-12-03,Wrong Item,959.55
35270,2110166,2025-11-23,Late Delivery,529.53
35271,990163,2023-03-20,Wrong Item,1262.94
35272,1254860,2023-06-30,Late Delivery,889.4
35273,612549,2025-02-19,Late Delivery,1130.36
35274,26516,2024-04-09,Changed Mind,2652.12
35275,292669,2024-01-20,Wrong Item,1150.86
35276,428904,2025-09-20,Defective,1351.11
35277,1426589,2024-11-07,Defective,633.85
35278,921797,2024-05-30,Defective,83.98
35279,1035630,2024-07-07,Late Delivery,57.42
35280,1234823,2023-03-14,Changed Mind,1675.08
35281,1853758,2025-06-19,Defective,3045.92
35282,1853136,2025-07-02,Wrong Item,692.28
35283,1678831,2025-04-17,Late Delivery,131.16
35284,864679,2023-11-30,Wrong Item,1824.96
35285,581987,2023-12-14,Wrong Item,2430.72
35286,930801,2024-09-06,Changed Mind,695.98
35287,2200387,2025-08-19,Late Delivery,23.37
35288,451013,2025-06-01,Changed Mind,1311.0
35289,486383,2023-11-09,Not as Described,233.8
35290,1869121,2025-06-05,Defective,4586.4
35291,194848,2024-08-05,Changed Mind,1424.14
35292,848240,2023-05-20,Defective,701.68
35293,2204546,2025-12-14,Defective,1706.0
35294,2131275,2024-05-04,Not as Described,1794.42
35295,1939425,2023-03-24,Defective,580.02
35296,588230,2023-09-19,Late Delivery,332.55
35297,1881913,2025-07-15,Wrong Item,786.78
35298,1715909,2024-03-14,Wrong Item,381.48
35299,651104,2023-12-20,Late Delivery,756.4
35300,1564102,2024-01-12,Changed Mind,873.4
35301,637171,2024-12-11,Not as Described,2297.77
35302,964579,2025-03-22,Defective,2049.15
35303,205510,2024-04-28,Late Delivery,253.96
35304,851933,2024-12-03,Late Delivery,109.74
35305,2167248,2025-07-13,Changed Mind,444.63
35306,158902,2024-12-17,Changed Mind,1882.58
35307,1661240,2024-08-26,Wrong Item,1526.82
35308,1964608,2024-12-29,Changed Mind,3523.9
35309,1295403,2024-01-30,Late Delivery,720.68
35310,803906,2025-07-08,Not as Described,648.46
35311,1508149,2024-04-13,Defective,1732.36
35312,930914,2025-12-30,Defective,397.8
35313,114213,2025-09-03,Defective,301.24
35314,815014,2023-04-30,Late Delivery,22.6
35315,1538277,2025-11-26,Defective,490.61
35316,629445,2023-08-11,Defective,1472.18
35317,977837,2025-11-22,Not as Described,2454.65
35318,1557988,2025-11-19,Not as Described,132.02
35319,1680231,2024-01-06,Changed Mind,4471.25
35320,1198799,2024-06-14,Changed Mind,1379.67
35321,726597,2025-07-01,Wrong Item,767.04
35322,200785,2025-10-16,Not as Described,1170.62
35323,583745,2023-09-01,Defective,1883.37
35324,923390,2023-09-03,Defective,1392.03
35325,289780,2023-12-18,Defective,934.12
35326,469770,2025-11-29,Changed Mind,1852.08
35327,2107188,2025-11-15,Changed Mind,749.73
35328,1756360,2024-10-11,Wrong Item,256.14
35329,1753014,2023-10-06,Not as Described,939.99
35330,924662,2025-05-07,Wrong Item,1093.4
35331,1812241,2023-01-23,Defective,140.88
35332,2125664,2025-08-22,Defective,3322.3
35333,169006,2025-01-02,Changed Mind,1765.06
35334,1552615,2024-11-19,Late Delivery,609.3
35335,65918,2025-12-22,Late Delivery,65.37
35336,1084048,2023-06-09,Late Delivery,1130.1
35337,394666,2025-12-11,Defective,1264.08
35338,1190722,2025-11-23,Defective,960.66
35339,1647960,2023-09-24,Late Delivery,2861.85
35340,1726094,2025-04-08,Changed Mind,773.72
35341,642309,2024-11-22,Not as Described,945.99
35342,1735722,2023-09-14,Defective,429.97
35343,1664978,2025-12-31,Wrong Item,1389.32
35344,1750492,2025-07-03,Late Delivery,298.78
35345,2146552,2025-09-07,Not as Described,148.53
35346,958012,2024-11-03,Not as Described,1757.64
35347,197625,2023-05-14,Not as Described,50.04
35348,916020,2024-12-15,Defective,486.61
35349,730748,2024-01-03,Changed Mind,2699.24
35350,2107255,2024-03-31,Late Delivery,3854.48
35351,1900453,2024-10-10,Defective,4085.3
35352,1747552,2025-07-07,Late Delivery,657.52
35353,204863,2024-09-18,Defective,409.21
35354,451679,2025-11-16,Wrong Item,1444.98
35355,1247901,2025-12-11,Changed Mind,1401.32
35356,1193314,2025-02-12,Not as Described,1654.23
35357,429002,2025-03-15,Wrong Item,3201.8
35358,1546206,2024-12-24,Not as Described,1107.54
35359,1026167,2025-04-17,Defective,1026.12
35360,1931922,2025-01-08,Changed Mind,236.34
35361,232214,2025-01-08,Wrong Item,1703.55
35362,2050017,2023-11-07,Late Delivery,789.16
35363,304994,2025-03-27,Late Delivery,772.12
35364,1271679,2025-11-20,Changed Mind,573.09
35365,705792,2025-02-02,Changed Mind,878.6
35366,1754874,2025-12-31,Defective,683.73
35367,408477,2023-12-27,Wrong Item,3834.4
35368,1936117,2024-10-06,Defective,785.5
35369,2238886,2024-11-15,Late Delivery,674.01
35370,1202704,2025-08-24,Late Delivery,2445.3
35371,607744,2023-05-06,Defective,1936.4
35372,1349984,2023-02-19,Not as Described,2293.83
35373,1992833,2025-06-06,Wrong Item,1756.77
35374,690672,2023-12-17,Defective,1635.61
35375,2055791,2024-12-04,Late Delivery,263.84
35376,1095850,2025-04-26,Not as Described,345.36
35377,942133,2023-04-10,Not as Described,1818.0
35378,168370,2025-07-28,Wrong Item,559.12
35379,2194984,2023-05-21,Wrong Item,2210.7
35380,947432,2023-12-02,Wrong Item,983.73
35381,625935,2024-11-14,Changed Mind,1011.9
35382,1257656,2025-01-08,Changed Mind,624.52
35383,136896,2024-07-12,Defective,969.33
35384,1833722,2024-03-10,Wrong Item,1510.85
35385,768394,2025-09-10,Changed Mind,66.2
35386,1688926,2025-06-27,Wrong Item,1245.44
35387,513566,2025-08-07,Late Delivery,841.75
35388,1574335,2024-12-22,Changed Mind,2197.86
35389,1856588,2025-12-05,Late Delivery,1259.96
35390,1989901,2024-10-30,Not as Described,2545.1
35391,1265439,2025-05-20,Changed Mind,1784.65
35392,1090997,2024-10-29,Defective,364.41
35393,1070251,2023-05-12,Wrong Item,1155.96
35394,1861070,2025-12-21,Changed Mind,313.01
35395,919438,2024-04-18,Defective,105.12
35396,485631,2024-01-08,Defective,155.98
35397,666960,2024-08-17,Not as Described,64.59
35398,589659,2023-12-24,Changed Mind,516.9
35399,230911,2025-04-10,Not as Described,3616.7
35400,1144543,2025-02-11,Defective,910.98
35401,1051821,2024-11-23,Late Delivery,2548.88
35402,422766,2024-12-21,Not as Described,398.01
35403,2146397,2024-08-28,Defective,105.17
35404,1335468,2025-12-31,Late Delivery,3492.6
35405,1941698,2025-11-14,Wrong Item,43.08
35406,1375382,2025-06-10,Defective,737.26
35407,1219732,2023-03-08,Wrong Item,2113.75
35408,1481920,2024-04-14,Wrong Item,2022.3
35409,2174334,2025-08-24,Late Delivery,1940.82
35410,1052741,2024-11-22,Defective,1872.19
35411,2210038,2024-03-22,Changed Mind,128.33
35412,509614,2023-12-11,Not as Described,63.95
35413,225111,2024-03-06,Late Delivery,1067.44
35414,2147096,2025-03-07,Defective,51.54
35415,1861426,2023-01-14,Defective,3728.12
35416,2101490,2024-12-07,Late Delivery,2686.55
35417,421267,2023-01-13,Late Delivery,641.4
35418,981705,2024-10-18,Defective,1328.2
35419,147708,2023-03-08,Changed Mind,1116.75
35420,920888,2025-04-03,Wrong Item,786.15
35421,439730,2023-03-11,Not as Described,3496.6
35422,1577315,2025-01-06,Not as Described,2168.68
35423,141993,2025-12-19,Wrong Item,160.65
35424,564218,2023-01-09,Wrong Item,44.75
35425,7652,2024-12-16,Changed Mind,629.33
35426,1756153,2025-03-21,Wrong Item,35.52
35427,1563713,2023-11-14,Late Delivery,1322.16
35428,2049720,2025-03-11,Wrong Item,952.98
35429,1442879,2025-12-31,Changed Mind,2251.52
35430,1426401,2025-01-19,Wrong Item,1434.82
35431,1669733,2025-08-24,Not as Described,3660.52
35432,1903499,2024-07-01,Changed Mind,921.88
35433,2242240,2025-07-09,Defective,2789.08
35434,1476471,2023-12-23,Not as Described,820.05
35435,1880120,2024-11-01,Changed Mind,1335.86
35436,237753,2023-11-26,Late Delivery,1306.16
35437,1464762,2023-12-08,Not as Described,948.64
35438,763041,2023-10-24,Changed Mind,154.2
35439,346600,2023-12-24,Not as Described,1976.36
35440,1639238,2025-11-29,Changed Mind,3223.8
35441,1721028,2023-11-24,Wrong Item,963.93
35442,619473,2024-12-31,Not as Described,3316.04
35443,1165640,2023-12-01,Not as Described,1697.64
